Current Real Time,Time Elapsed (sec),Local Server Time,Remote Est Time,Diff
6386275910,1166.84,1169091244,1169070954,-20290
6386327275,1166.89,1169142609,,#N/A
6386827276,1167.39,1169642609,,#N/A
6387279318,1167.85,1170094652,1170074834,-19818
6387327277,1167.89,1170142611,,#N/A
6387827278,1168.39,1170642611,,#N/A
6388300119,1168.87,1171115453,1171104232,-11221
6388327280,1168.89,1171142613,,#N/A
6388827281,1169.39,1171642614,,#N/A
6389303943,1169.87,1172119277,1172099576,-19701
6389327284,1169.89,1172142617,,#N/A
6389827285,1170.39,1172642618,,#N/A
6390307270,1170.87,1173122604,1173102525,-20079
6390327286,1170.89,1173142619,,#N/A
6390827287,1171.39,1173642621,,#N/A
6391310291,1171.88,1174125625,1174105760,-19865
6391327292,1171.89,1174142626,,#N/A
6391827295,1172.39,1174642630,,#N/A
6392313658,1172.88,1175128992,1175108810,-20182
6392327297,1172.89,1175142631,,#N/A
6392827298,1173.39,1175642631,,#N/A
6393317103,1173.88,1176132437,1176112140,-20297
6393327300,1173.89,1176142633,,#N/A
6393827301,1174.39,1176642634,,#N/A
6394319928,1174.89,1177135262,1177115205,-20057
6394327302,1174.89,1177142635,,#N/A
6394827303,1175.39,1177642636,,#N/A
6395339856,1175.91,1178155190,1178143722,-11468
6395339865,1175.91,1178155199,,#N/A
6395839866,1176.41,1178655200,,#N/A
6396342932,1176.91,1179158265,1179138007,-20258
6396342941,1176.91,1179158274,,#N/A
6396842943,1177.41,1179658276,,#N/A
6397344772,1177.91,1180160106,1180139260,-20846
6397344779,1177.91,1180160113,,#N/A
6397844781,1178.41,1180660115,,#N/A
6398346756,1178.91,1181162090,1181141067,-21023
6398346764,1178.91,1181162098,,#N/A
6398848364,1179.41,1181663698,,#N/A
6399350901,1179.92,1182166235,1182146645,-19590
6399350909,1179.92,1182166243,,#N/A
6399850910,1180.42,1182666243,,#N/A
6400350912,1180.92,1183166245,,#N/A
6400355701,1180.92,1183171034,1183151622,-19412
6400850914,1181.42,1183666248,,#N/A
6401350915,1181.92,1184166248,,#N/A
6401359945,1181.93,1184175279,1184155796,-19483
6401850916,1182.42,1184666250,,#N/A
6402350917,1182.92,1185166250,,#N/A
6402380073,1182.95,1185195406,1185183743,-11663
6402850919,1183.42,1185666253,,#N/A
6403350921,1183.92,1186166254,,#N/A
6403383417,1183.95,1186198751,1186178767,-19984
6403850922,1184.42,1186666256,,#N/A
6404350923,1184.92,1187166256,,#N/A
6404387927,1184.95,1187203261,1187181980,-21281
6404850924,1185.42,1187666258,,#N/A
6405350925,1185.92,1188166258,,#N/A
6405390967,1185.96,1188206300,1188185968,-20332
6405850926,1186.42,1188666259,,#N/A
6406350928,1186.92,1189166262,,#N/A
6406393992,1186.96,1189209325,1189189185,-20140
6406850929,1187.42,1189666263,,#N/A
6407350930,1187.92,1190166263,,#N/A
6407397847,1187.96,1190213180,1190193341,-19839
6407850931,1188.42,1190666264,,#N/A
6408350932,1188.92,1191166266,,#N/A
6408400998,1188.97,1191216332,1191195924,-20408
6408850933,1189.42,1191666266,,#N/A
6409350934,1189.92,1192166268,,#N/A
6409420388,1189.99,1192235723,1192223504,-12219
6409850935,1190.42,1192666268,,#N/A
6410350936,1190.92,1193166269,,#N/A
6410422909,1190.99,1193238243,1193217869,-20374
6410850938,1191.42,1193666271,,#N/A
6411350941,1191.92,1194166274,,#N/A
6411426453,1191.99,1194241787,1194220847,-20940
6411850942,1192.42,1194666276,,#N/A
6412350943,1192.92,1195166277,,#N/A
6412429780,1193,1195245114,1195224941,-20173
6412850945,1193.42,1195666280,,#N/A
6413350946,1193.92,1196166279,,#N/A
6413432686,1194,1196248020,1196227571,-20449
6413850948,1194.42,1196666281,,#N/A
6414350950,1194.92,1197166283,,#N/A
6414436149,1195,1197251483,1197230943,-20540
6414850951,1195.42,1197666284,,#N/A
6415350952,1195.92,1198166286,,#N/A
6415438930,1196.01,1198254264,1198233799,-20465
6415850953,1196.42,1198666287,,#N/A
6416350954,1196.92,1199166287,,#N/A
6416460919,1197.03,1199276253,1199264677,-11576
6416850956,1197.42,1199666289,,#N/A
6417350957,1197.92,1200166291,,#N/A
6417464683,1198.03,1200280017,1200260215,-19802
6417850958,1198.42,1200666291,,#N/A
6418350960,1198.92,1201166294,,#N/A
6418468766,1199.03,1201284099,1201264138,-19961
6418850962,1199.42,1201666295,,#N/A
6419350963,1199.92,1202166296,,#N/A
6419472920,1200.04,1202288428,1202267914,-20514
6419850964,1200.42,1202666298,,#N/A
6420350965,1200.92,1203166299,,#N/A
6420475937,1201.04,1203291270,1203270653,-20617
6420850967,1201.42,1203666301,,#N/A
6421350968,1201.92,1204166302,,#N/A
6421477465,1202.04,1204292798,1204271638,-21160
6421850969,1202.42,1204666302,,#N/A
6422350971,1202.92,1205166305,,#N/A
6422480386,1203.05,1205295719,1205275342,-20377
6422850972,1203.42,1205666305,,#N/A
6423350973,1203.92,1206166306,,#N/A
6423501274,1204.07,1206316607,1206304133,-12474
6423850976,1204.42,1206666310,,#N/A
6424350977,1204.92,1207166310,,#N/A
6424504788,1205.07,1207320121,1207299230,-20891
6424850979,1205.42,1207666312,,#N/A
6425350981,1205.92,1208166315,,#N/A
6425507007,1206.07,1208322341,1208300854,-21487
6425851102,1206.42,1208666436,,#N/A
6426351103,1206.92,1209166437,,#N/A
6426509478,1207.08,1209324811,1209304061,-20750
6426851105,1207.42,1209666439,,#N/A
6427351106,1207.92,1210166439,,#N/A
6427512604,1208.08,1210327938,1210307411,-20527
6427851108,1208.42,1210666441,,#N/A
6428351109,1208.92,1211166442,,#N/A
6428515793,1209.08,1211331127,1211310530,-20597
6428851110,1209.42,1211666444,,#N/A
6429351111,1209.92,1212166445,,#N/A
6429518568,1210.08,1212333901,1212313287,-20614
6429851112,1210.42,1212666445,,#N/A
6430351113,1210.92,1213166446,,#N/A
6430541856,1211.11,1213357190,1213346011,-11179
6430851115,1211.42,1213666449,,#N/A
6431351116,1211.92,1214166450,,#N/A
6431544266,1212.11,1214359599,1214337872,-21727
6431851117,1212.42,1214666450,,#N/A
6432351118,1212.92,1215166451,,#N/A
6432545840,1213.11,1215361174,1215339938,-21236
6432851120,1213.42,1215666453,,#N/A
6433351121,1213.92,1216166454,,#N/A
6433549296,1214.12,1216364630,1216343561,-21069
6433851123,1214.42,1216666457,,#N/A
6434351125,1214.92,1217166458,,#N/A
6434552431,1215.12,1217367764,1217347017,-20747
6434851127,1215.42,1217666460,,#N/A
6435351129,1215.92,1218166462,,#N/A
6435555207,1216.12,1218370540,1218349673,-20867
6435851131,1216.42,1218666464,,#N/A
6436351133,1216.92,1219166466,,#N/A
6436558607,1217.12,1219373941,1219353297,-20644
6436851135,1217.42,1219666468,,#N/A
6437351137,1217.92,1220166470,,#N/A
6437581049,1218.15,1220396383,1220384696,-11687
6437851138,1218.42,1220666472,,#N/A
6438351140,1218.92,1221166473,,#N/A
6438582619,1219.15,1221397952,1221376547,-21405
6438851141,1219.42,1221666475,,#N/A
6439351143,1219.92,1222166476,,#N/A
6439585632,1220.15,1222400966,1222380096,-20870
6439851145,1220.42,1222666478,,#N/A
6440351146,1220.92,1223166479,,#N/A
6440587278,1221.15,1223402612,1223381042,-21570
6440851147,1221.42,1223666480,,#N/A
6441351149,1221.92,1224166482,,#N/A
6441588969,1222.16,1224404303,1224382821,-21482
6441851150,1222.42,1224666483,,#N/A
6442351152,1222.92,1225166486,,#N/A
6442592035,1223.16,1225407369,1225386572,-20797
6442851153,1223.42,1225666487,,#N/A
6443355437,1223.92,1226170771,,#N/A
6443593639,1224.16,1226408973,1226387393,-21580
6443855438,1224.42,1226670772,,#N/A
6444355439,1224.92,1227170773,,#N/A
6444596611,1225.16,1227411945,1227390986,-20959
6444855440,1225.42,1227670773,,#N/A
6445355441,1225.92,1228170775,,#N/A
6445600073,1226.17,1228415406,1228393910,-21496
6445855443,1226.42,1228670776,,#N/A
6446355445,1226.92,1229170778,,#N/A
6446602632,1227.17,1229417966,1229396937,-21029
6446855446,1227.42,1229670779,,#N/A
6447355448,1227.92,1230170781,,#N/A
6447606067,1228.17,1230421401,1230400477,-20924
6447855449,1228.42,1230670783,,#N/A
6448355450,1228.92,1231170784,,#N/A
6448609468,1229.18,1231424802,1231403548,-21254
6448855452,1229.42,1231670785,,#N/A
6449355453,1229.92,1232170786,,#N/A
6449611069,1230.18,1232426403,1232404748,-21655
6449855454,1230.42,1232670788,,#N/A
6450355455,1230.92,1233170788,,#N/A
6450614711,1231.18,1233430045,1233408778,-21267
6450855459,1231.42,1233670792,,#N/A
6451355460,1231.92,1234170793,,#N/A
6451718804,1232.28,1234534138,1234461704,#N/A
6451855462,1232.42,1234670797,,#N/A
6452355463,1232.92,1235170796,,#N/A
6452720597,1233.29,1235535930,1235514135,-21795
6452855465,1233.42,1235670799,,#N/A
6453358365,1233.92,1236173698,,#N/A
6453723164,1234.29,1236538497,1236517376,-21121
6453858366,1234.42,1236673699,,#N/A
6454358368,1234.92,1237173701,,#N/A
6454725231,1235.29,1237540565,1237518708,-21857
6454858370,1235.42,1237673703,,#N/A
6455358371,1235.92,1238173704,,#N/A
6455728200,1236.29,1238543533,1238522394,-21139
6455858373,1236.42,1238673706,,#N/A
6456358374,1236.92,1239173708,,#N/A
6456731382,1237.3,1239546716,1239525455,-21261
6456858375,1237.42,1239673708,,#N/A
6457358376,1237.92,1240173709,,#N/A
6457734977,1238.3,1240550311,1240529403,-20908
6457858377,1238.42,1240673710,,#N/A
6458358378,1238.92,1241173711,,#N/A
6458738074,1239.3,1241553407,1241532261,-21146
6458858379,1239.42,1241673713,,#N/A
6459358381,1239.92,1242173714,,#N/A
6459740749,1240.31,1242556082,1242534785,-21297
6459858382,1240.42,1242673715,,#N/A
6460358383,1240.92,1243173716,,#N/A
6460743243,1241.31,1243558577,1243537348,-21229
6460858385,1241.42,1243673718,,#N/A
6461358387,1241.92,1244173720,,#N/A
6461746126,1242.31,1244561460,1244540046,-21414
6461858389,1242.42,1244673722,,#N/A
6462358390,1242.92,1245173723,,#N/A
6462749881,1243.32,1245565214,1245543963,-21251
6462858391,1243.42,1245673724,,#N/A
6463358393,1243.92,1246173727,,#N/A
6463752086,1244.32,1246567420,1246545970,-21450
6463858395,1244.42,1246673728,,#N/A
6464358397,1244.92,1247173731,,#N/A
6464755409,1245.32,1247570743,1247549791,-20952
6464858438,1245.42,1247673771,,#N/A
6465358439,1245.92,1248173773,,#N/A
6465757433,1246.32,1248572767,1248550613,-22154
6465858542,1246.42,1248673876,,#N/A
6466358543,1246.92,1249173877,,#N/A
6466760459,1247.33,1249575792,1249554624,-21168
6466858545,1247.42,1249673879,,#N/A
6467358822,1247.93,1250174155,,#N/A
6467762103,1248.33,1250577436,1250555511,-21925
6467858823,1248.43,1250674156,,#N/A
6468358944,1248.93,1251174278,,#N/A
6468763876,1249.33,1251579210,1251557408,-21802
6468858946,1249.43,1251674280,,#N/A
6469358948,1249.93,1252174282,,#N/A
6469774658,1250.34,1252589991,1252564703,-25288
6469858950,1250.43,1252674283,,#N/A
6470358952,1250.93,1253174286,,#N/A
6470777460,1251.34,1253592794,1253571289,-21505
6470859458,1251.43,1253674792,,#N/A
6471362105,1251.93,1254177439,,#N/A
6471779040,1252.35,1254594373,1254572385,-21988
6471862106,1252.43,1254677439,,#N/A
6472362108,1252.93,1255177441,,#N/A
6472781705,1253.35,1255597039,1255575594,-21445
6472862109,1253.43,1255677442,,#N/A
6473362111,1253.93,1256177444,,#N/A
6473783517,1254.35,1256598850,1256576979,-21871
6473862112,1254.43,1256677446,,#N/A
6474362113,1254.93,1257177447,,#N/A
6474786914,1255.35,1257602248,1257581030,-21218
6474862115,1255.43,1257677448,,#N/A
6475362121,1255.93,1258177455,,#N/A
6475789733,1256.36,1258605066,1258583590,-21476
6475862122,1256.43,1258677455,,#N/A
6476362124,1256.93,1259177457,,#N/A
6476792555,1257.36,1259607888,1259586347,-21541
6476862125,1257.43,1259677458,,#N/A
6477362126,1257.93,1260177459,,#N/A
6477796442,1258.36,1260611775,1260589885,-21890
6477862127,1258.43,1260677461,,#N/A
6478363320,1258.93,1261178660,,#N/A
6478799079,1259.37,1261614413,1261592889,-21524
6478868575,1259.43,1261683909,,#N/A
6479368577,1259.93,1262183910,,#N/A
6479801507,1260.37,1262616840,1262594637,-22203
6479868579,1260.43,1262683912,,#N/A
6480368581,1260.93,1263183914,,#N/A
6480845169,1261.41,1263660503,1263659086,-1417
6480868585,1261.43,1263683920,,#N/A
6481368586,1261.93,1264183919,,#N/A
6481847649,1262.41,1264662982,1264641353,-21629
6481868587,1262.43,1264683920,,#N/A
6482368588,1262.93,1265183921,,#N/A
6482850532,1263.42,1265665865,1265644204,-21661
6482868589,1263.43,1265683922,,#N/A
6483368590,1263.93,1266183923,,#N/A
6483854316,1264.42,1266669650,1266648271,-21379
6483868591,1264.43,1266683925,,#N/A
6484368649,1264.93,1267183983,,#N/A
6484857124,1265.42,1267672458,1267650746,-21712
6484868651,1265.43,1267683985,,#N/A
6485368652,1265.93,1268183986,,#N/A
6485859740,1266.43,1268675074,1268653267,-21807
6485868654,1266.43,1268683989,,#N/A
6486368656,1266.93,1269183989,,#N/A
6486861580,1267.43,1269676914,1269654521,-22393
6486868658,1267.43,1269683991,,#N/A
6487368659,1267.93,1270183992,,#N/A
6487864439,1268.43,1270679773,1270658137,-21636
6487868660,1268.43,1270683993,,#N/A
6488368662,1268.93,1271183995,,#N/A
6488867405,1269.43,1271682739,1271660835,-21904
6488868663,1269.43,1271683997,,#N/A
6489368666,1269.93,1272183999,,#N/A
6489871164,1270.44,1272686497,1272664156,-22341
6489871174,1270.44,1272686507,,#N/A
6490371175,1270.94,1273186509,,#N/A
6490871176,1271.44,1273686510,,#N/A
6490875068,1271.44,1273690401,1273668515,-21886
6491371177,1271.94,1274186511,,#N/A
6491871178,1272.44,1274686511,,#N/A
6491878108,1272.44,1274693441,1274671576,-21865
6492371179,1272.94,1275186512,,#N/A
6492871182,1273.44,1275686515,,#N/A
6492880832,1273.45,1275696165,1275674291,-21874
6493371184,1273.94,1276186518,,#N/A
6493871186,1274.44,1276686519,,#N/A
6493901872,1274.47,1276717206,1276703959,-13247
6494371187,1274.94,1277186521,,#N/A
6494871189,1275.44,1277686523,,#N/A
6494905573,1275.47,1277720906,1277698877,-22029
6495371192,1275.94,1278186526,,#N/A
6495871194,1276.44,1278686527,,#N/A
6495909216,1276.48,1278724550,1278702173,-22377
6496371198,1276.94,1279186532,,#N/A
6496871199,1277.44,1279686533,,#N/A
6496912821,1277.48,1279728155,1279705957,-22198
6497371200,1277.94,1280186533,,#N/A
6497871201,1278.44,1280686534,,#N/A
6497915824,1278.48,1280731158,1280708998,-22160
6498371202,1278.94,1281186535,,#N/A
6498871203,1279.44,1281686536,,#N/A
6498918890,1279.49,1281734223,1281712405,-21818
6499371204,1279.94,1282186538,,#N/A
6499871206,1280.44,1282686539,,#N/A
6499922304,1280.49,1282737637,1282715912,-21725
6500371207,1280.94,1283186541,,#N/A
6500871208,1281.44,1283686542,,#N/A
6500940989,1281.51,1283756323,1283742224,-14099
6501371219,1281.94,1284186552,,#N/A
6501871220,1282.44,1284686554,,#N/A
6501944336,1282.51,1284759670,1284737700,-21970
6502371222,1282.94,1285186556,,#N/A
6502871224,1283.44,1285686557,,#N/A
6502948164,1283.51,1285763498,1285741596,-21902
6503371226,1283.94,1286186588,,#N/A
6503871230,1284.44,1286686564,,#N/A
6503950981,1284.52,1286766315,1286744347,-21968
6504371231,1284.94,1287186565,,#N/A
6504871233,1285.44,1287686566,,#N/A
6504954586,1285.52,1287769920,1287748087,-21833
6505371235,1285.94,1288186569,,#N/A
6505871237,1286.44,1288686571,,#N/A
6505957187,1286.52,1288772520,1288750363,-22157
6506371238,1286.94,1289186571,,#N/A
6506871240,1287.44,1289686574,,#N/A
6506960198,1287.53,1289775532,1289753482,-22050
6507371242,1287.94,1290186575,,#N/A
6507871244,1288.44,1290686578,,#N/A
6507981414,1288.55,1290796748,1290783435,-13313
6508371245,1288.94,1291186578,,#N/A
6508871247,1289.44,1291686580,,#N/A
6508984652,1289.55,1291799985,1291777985,-22000
6509371249,1289.94,1292186583,,#N/A
6509871251,1290.44,1292686584,,#N/A
6509988959,1290.56,1292804292,1292781682,-22610
6510371255,1290.94,1293186588,,#N/A
6510871256,1291.44,1293686589,,#N/A
6510992079,1291.56,1293807413,1293785370,-22043
6511371264,1291.94,1294186599,,#N/A
6511871266,1292.44,1294686600,,#N/A
6511996163,1292.56,1294811497,1294788401,-23096
6512371267,1292.94,1295186601,,#N/A
6512871273,1293.44,1295686606,,#N/A
6512999196,1293.57,1295814530,1295792028,-22502
6513371275,1293.94,1296186609,,#N/A
6513871283,1294.44,1296686616,,#N/A
6514002114,1294.57,1296817448,1296795263,-22185
6514371284,1294.94,1297186618,,#N/A
6514871285,1295.44,1297686619,,#N/A
6515021459,1295.59,1297836793,1297822401,-14392
6515371287,1295.94,1298186620,,#N/A
6515871289,1296.44,1298686623,,#N/A
6516024557,1296.59,1298839891,1298817695,-22196
6516371447,1296.94,1299186782,,#N/A
6516871448,1297.44,1299686781,,#N/A
6517028037,1297.59,1299843371,1299820979,-22392
6517371697,1297.94,1300187030,,#N/A
6517871733,1298.44,1300687066,,#N/A
6518031473,1298.6,1300846806,1300824335,-22471
6518371746,1298.94,1301187080,,#N/A
6518871747,1299.44,1301687080,,#N/A
6519034547,1299.6,1301849881,1301827443,-22438
6519372992,1299.94,1302188337,,#N/A
6519873680,1300.44,1302689018,,#N/A
6520037805,1300.6,1302853138,1302830469,-22669
6520374048,1300.94,1303189381,,#N/A
6520874049,1301.44,1303689382,,#N/A
6521040528,1301.61,1303855862,1303833671,-22191
6521374136,1301.94,1304189470,,#N/A
6521874254,1302.44,1304689588,,#N/A
6522067286,1302.63,1304882620,1304858901,-23719
6522374256,1302.94,1305189590,,#N/A
6522874257,1303.44,1305689591,,#N/A
6523070353,1303.64,1305885687,1305863328,-22359
6523374259,1303.94,1306189592,,#N/A
6523874260,1304.44,1306689593,,#N/A
6524073985,1304.64,1306889319,1306866795,-22524
6524374262,1304.94,1307189595,,#N/A
6524874265,1305.44,1307689598,,#N/A
6525077619,1305.64,1307892953,1307870349,-22604
6525374266,1305.94,1308189599,,#N/A
6525874267,1306.44,1308689600,,#N/A
6526079316,1306.65,1308894650,1308871659,-22991
6526374270,1306.94,1309189603,,#N/A
6526874271,1307.44,1309689604,,#N/A
6527082830,1307.65,1309898163,1309875213,-22950
6527374273,1307.94,1310189606,,#N/A
6527874275,1308.44,1310689609,,#N/A
6528086225,1308.65,1310901559,1310879041,-22518
6528374277,1308.94,1311189610,,#N/A
6528874278,1309.44,1311689612,,#N/A
6529101565,1309.67,1311916898,1311900400,-16498
6529374280,1309.94,1312189613,,#N/A
6529874283,1310.44,1312689617,,#N/A
6530104490,1310.67,1312919825,1312897175,-22650
6530374289,1310.94,1313189623,,#N/A
6530874293,1311.44,1313689627,,#N/A
6531108735,1311.67,1313924070,1313901083,-22987
6531374294,1311.94,1314189628,,#N/A
6531874295,1312.44,1314689629,,#N/A
6532112274,1312.68,1314927607,1314904669,-22938
6532374296,1312.94,1315189630,,#N/A
6532874297,1313.44,1315689631,,#N/A
6533116102,1313.68,1315931437,1315909303,-22134
6533374300,1313.94,1316189635,,#N/A
6533874302,1314.44,1316689636,,#N/A
6534119201,1314.69,1316934535,1316911907,-22628
6534374303,1314.94,1317189637,,#N/A
6534874304,1315.44,1317689638,,#N/A
6535122218,1315.69,1317937552,1317915041,-22511
6535374306,1315.94,1318189640,,#N/A
6535874307,1316.44,1318689641,,#N/A
6536141939,1316.71,1318957274,1318943033,-14241
6536374308,1316.94,1319189642,,#N/A
6536874309,1317.44,1319689642,,#N/A
6537143785,1317.71,1319959119,1319935741,-23378
6537374310,1317.94,1320189644,,#N/A
6537874316,1318.44,1320689650,,#N/A
6538147990,1318.71,1320963325,1320940177,-23148
6538374318,1318.94,1321189651,,#N/A
6538874319,1319.44,1321689653,,#N/A
